id,operation,admin0Name,admin0Pcode,admin1Name,admin1Pcode,admin2Name,admin2Pcode,numPresentIdpInd,reportingDate,yearReportingDate,monthReportingDate,roundNumber,displacementReason,numberMales,numberFemales,idpOriginAdmin1Name,idpOriginAdmin1Pcode,assessmentType
40076,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,297,2024-03-19T00:00:00,2024,3,29,Conflict,,,South,LB6,BA
36068,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,6,2024-03-19T00:00:00,2024,3,29,Conflict,,,Baalbek-El Hermel,LB8,BA
38843,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Bent Jbeil,LB41,4800,2024-03-19T00:00:00,2024,3,29,Conflict,,,Not available,Not available,BA
31881,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,55,2024-03-19T00:00:00,2024,3,29,Conflict,,,El Nabatieh,LB4,BA
43679,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,141,2024-03-19T00:00:00,2024,3,29,Conflict,,,El Nabatieh,LB4,BA
43727,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,4,2024-03-19T00:00:00,2024,3,29,Conflict,,,South,LB6,BA
28347,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,418,2024-03-19T00:00:00,2024,3,29,Conflict,,,El Nabatieh,LB4,BA
26440,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,278,2024-03-19T00:00:00,2024,3,29,Conflict,,,El Nabatieh,LB4,BA
25983,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,1332,2024-03-19T00:00:00,2024,3,29,Conflict,,,El Nabatieh,LB4,BA
21606,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,4,2024-03-19T00:00:00,2024,3,29,Conflict,,,Bekaa,LB2,BA
21643,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,60,2024-03-19T00:00:00,2024,3,29,Conflict,,,Baalbek-El Hermel,LB8,BA
20876,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,78,2024-03-19T00:00:00,2024,3,29,Conflict,,,South,LB6,BA
2493,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,234,2024-03-19T00:00:00,2024,3,29,Conflict,,,El Nabatieh,LB4,BA
4848,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,30,2024-03-19T00:00:00,2024,3,29,Conflict,,,South,LB6,BA
873,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,15,2024-03-26T00:00:00,2024,3,30,Conflict,,,Baalbek-El Hermel,LB8,BA
43843,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,153,2024-03-26T00:00:00,2024,3,30,Conflict,,,El Nabatieh,LB4,BA
46313,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,4,2024-03-26T00:00:00,2024,3,30,Conflict,,,South,LB6,BA
45751,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,11438,2024-03-26T00:00:00,2024,3,30,Conflict,,,El Nabatieh,LB4,BA
47963,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,46,2024-03-26T00:00:00,2024,3,30,Conflict,,,South,LB6,BA
48246,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,234,2024-03-26T00:00:00,2024,3,30,Conflict,,,El Nabatieh,LB4,BA
51679,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,6,2024-03-26T00:00:00,2024,3,30,Conflict,,,Baalbek-El Hermel,LB8,BA
31934,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,271,2024-03-26T00:00:00,2024,3,30,Conflict,,,El Nabatieh,LB4,BA
31559,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,18099,2024-03-26T00:00:00,2024,3,30,Conflict,,,El Nabatieh,LB4,BA
31675,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,45,2024-03-26T00:00:00,2024,3,30,Conflict,,,Baalbek-El Hermel,LB8,BA
29602,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,297,2024-03-26T00:00:00,2024,3,30,Conflict,,,South,LB6,BA
38512,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,78,2024-03-26T00:00:00,2024,3,30,Conflict,,,South,LB6,BA
40651,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,833,2024-03-26T00:00:00,2024,3,30,Conflict,,,El Nabatieh,LB4,BA
66812,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,87,2024-03-26T00:00:00,2024,3,30,Conflict,,,Mount Lebanon,LB3,BA
66712,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,41,2024-03-26T00:00:00,2024,3,30,Conflict,,,South,LB6,BA
71089,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,1333,2024-03-26T00:00:00,2024,3,30,Conflict,,,El Nabatieh,LB4,BA
71224,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,1755,2024-03-26T00:00:00,2024,3,30,Conflict,,,El Nabatieh,LB4,BA
62687,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,4,2024-03-26T00:00:00,2024,3,30,Conflict,,,Bekaa,LB2,BA
57444,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,396,2024-03-26T00:00:00,2024,3,30,Conflict,,,South,LB6,BA
59892,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Marjaayoun,LB43,1955,2024-03-26T00:00:00,2024,3,30,Conflict,,,El Nabatieh,LB4,BA
83245,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,28,2024-03-26T00:00:00,2024,3,30,Conflict,,,South,LB6,BA
78044,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,10114,2024-03-26T00:00:00,2024,3,30,Conflict,,,El Nabatieh,LB4,BA
71770,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,120,2024-03-26T00:00:00,2024,3,30,Conflict,,,Mount Lebanon,LB3,BA
72973,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,84,2024-03-26T00:00:00,2024,3,30,Conflict,,,El Nabatieh,LB4,BA
76811,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,95,2024-03-26T00:00:00,2024,3,30,Conflict,,,Mount Lebanon,LB3,BA
88596,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,9,2024-03-26T00:00:00,2024,3,30,Conflict,,,El Nabatieh,LB4,BA
96284,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,15,2024-03-26T00:00:00,2024,3,30,Conflict,,,South,LB6,BA
105313,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,428,2024-03-26T00:00:00,2024,3,30,Conflict,,,El Nabatieh,LB4,BA
102908,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,16963,2024-03-26T00:00:00,2024,3,30,Conflict,,,El Nabatieh,LB4,BA
108024,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,210,2024-03-26T00:00:00,2024,3,30,Conflict,,,El Nabatieh,LB4,BA
107797,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,11,2024-03-26T00:00:00,2024,3,30,Conflict,,,El Nabatieh,LB4,BA
106457,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,2364,2024-03-26T00:00:00,2024,3,30,Conflict,,,El Nabatieh,LB4,BA
110554,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,90,2024-03-26T00:00:00,2024,3,30,Conflict,,,El Nabatieh,LB4,BA
111155,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,5,2024-03-26T00:00:00,2024,3,30,Conflict,,,South,LB6,BA
118614,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,383,2024-03-26T00:00:00,2024,3,30,Conflict,,,El Nabatieh,LB4,BA
124141,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Bent Jbeil,LB41,5082,2024-03-26T00:00:00,2024,3,30,Conflict,,,El Nabatieh,LB4,BA
119643,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,24,2024-03-26T00:00:00,2024,3,30,Conflict,,,South,LB6,BA
119799,Displacement due to conflict,Lebanon,LBN,North,LB5,Tripoli,LB56,2,2024-03-26T00:00:00,2024,3,30,Conflict,,,El Nabatieh,LB4,BA
120686,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,5251,2024-03-26T00:00:00,2024,3,30,Conflict,,,El Nabatieh,LB4,BA
127828,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,3571,2024-03-26T00:00:00,2024,3,30,Conflict,,,El Nabatieh,LB4,BA
129396,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,30,2024-03-26T00:00:00,2024,3,30,Conflict,,,South,LB6,BA
140509,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,6,2024-03-26T00:00:00,2024,3,30,Conflict,,,El Nabatieh,LB4,BA
134781,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,9430,2024-03-26T00:00:00,2024,3,30,Conflict,,,South,LB6,BA
132334,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,2328,2024-04-02T00:00:00,2024,4,31,Conflict,,,El Nabatieh,LB4,BA
128106,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,24,2024-04-02T00:00:00,2024,4,31,Conflict,,,South,LB6,BA
126891,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,6,2024-04-02T00:00:00,2024,4,31,Conflict,,,Baalbek-El Hermel,LB8,BA
124930,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,152,2024-04-02T00:00:00,2024,4,31,Conflict,,,El Nabatieh,LB4,BA
118223,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,6,2024-04-02T00:00:00,2024,4,31,Conflict,,,El Nabatieh,LB4,BA
112140,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,9661,2024-04-02T00:00:00,2024,4,31,Conflict,,,South,LB6,BA
107260,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,4,2024-04-02T00:00:00,2024,4,31,Conflict,,,Mount Lebanon,LB3,BA
103779,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,155,2024-04-02T00:00:00,2024,4,31,Conflict,,,Mount Lebanon,LB3,BA
103549,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,55,2024-04-02T00:00:00,2024,4,31,Conflict,,,El Nabatieh,LB4,BA
97807,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,4,2024-04-02T00:00:00,2024,4,31,Conflict,,,South,LB6,BA
94929,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,404,2024-04-02T00:00:00,2024,4,31,Conflict,,,South,LB6,BA
88931,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,3683,2024-04-02T00:00:00,2024,4,31,Conflict,,,El Nabatieh,LB4,BA
88369,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,383,2024-04-02T00:00:00,2024,4,31,Conflict,,,El Nabatieh,LB4,BA
84673,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,46,2024-04-02T00:00:00,2024,4,31,Conflict,,,South,LB6,BA
86042,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,214,2024-04-02T00:00:00,2024,4,31,Conflict,,,El Nabatieh,LB4,BA
83362,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,78,2024-04-02T00:00:00,2024,4,31,Conflict,,,South,LB6,BA
82546,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,11,2024-04-02T00:00:00,2024,4,31,Conflict,,,El Nabatieh,LB4,BA
82000,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Bent Jbeil,LB41,5372,2024-04-02T00:00:00,2024,4,31,Conflict,,,El Nabatieh,LB4,BA
81654,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,9,2024-04-02T00:00:00,2024,4,31,Conflict,,,El Nabatieh,LB4,BA
58717,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,289,2024-04-02T00:00:00,2024,4,31,Conflict,,,South,LB6,BA
62905,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,240,2024-04-02T00:00:00,2024,4,31,Conflict,,,El Nabatieh,LB4,BA
66182,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,19814,2024-04-02T00:00:00,2024,4,31,Conflict,,,El Nabatieh,LB4,BA
42407,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,11311,2024-04-02T00:00:00,2024,4,31,Conflict,,,El Nabatieh,LB4,BA
35899,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,28,2024-04-02T00:00:00,2024,4,31,Conflict,,,South,LB6,BA
29666,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,30,2024-04-02T00:00:00,2024,4,31,Conflict,,,South,LB6,BA
29858,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,10277,2024-04-02T00:00:00,2024,4,31,Conflict,,,El Nabatieh,LB4,BA
30229,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,446,2024-04-02T00:00:00,2024,4,31,Conflict,,,El Nabatieh,LB4,BA
30755,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,15,2024-04-02T00:00:00,2024,4,31,Conflict,,,South,LB6,BA
33890,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,95,2024-04-02T00:00:00,2024,4,31,Conflict,,,Mount Lebanon,LB3,BA
33474,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,50,2024-04-02T00:00:00,2024,4,31,Conflict,,,Baalbek-El Hermel,LB8,BA
33279,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,84,2024-04-02T00:00:00,2024,4,31,Conflict,,,El Nabatieh,LB4,BA
33530,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,5291,2024-04-02T00:00:00,2024,4,31,Conflict,,,El Nabatieh,LB4,BA
50840,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,239,2024-04-02T00:00:00,2024,4,31,Conflict,,,El Nabatieh,LB4,BA
56106,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,41,2024-04-02T00:00:00,2024,4,31,Conflict,,,South,LB6,BA
47619,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,1658,2024-04-02T00:00:00,2024,4,31,Conflict,,,El Nabatieh,LB4,BA
43256,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,10,2024-04-02T00:00:00,2024,4,31,Conflict,,,Baalbek-El Hermel,LB8,BA
1768,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,1404,2024-04-02T00:00:00,2024,4,31,Conflict,,,El Nabatieh,LB4,BA
11357,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,4,2024-04-02T00:00:00,2024,4,31,Conflict,,,Bekaa,LB2,BA
19528,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,16542,2024-04-02T00:00:00,2024,4,31,Conflict,,,El Nabatieh,LB4,BA
17322,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Marjaayoun,LB43,2009,2024-04-02T00:00:00,2024,4,31,Conflict,,,El Nabatieh,LB4,BA
25665,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,6,2024-04-02T00:00:00,2024,4,31,Conflict,,,Bekaa,LB2,BA
26331,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,910,2024-04-02T00:00:00,2024,4,31,Conflict,,,El Nabatieh,LB4,BA
21959,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,5,2024-04-02T00:00:00,2024,4,31,Conflict,,,South,LB6,BA
19455,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,1677,2024-04-09T00:00:00,2024,4,32,Conflict,,,El Nabatieh,LB4,BA
19826,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,11329,2024-04-09T00:00:00,2024,4,32,Conflict,,,El Nabatieh,LB4,BA
11572,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,441,2024-04-09T00:00:00,2024,4,32,Conflict,,,El Nabatieh,LB4,BA
11794,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,18820,2024-04-09T00:00:00,2024,4,32,Conflict,,,El Nabatieh,LB4,BA
140,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,10563,2024-04-09T00:00:00,2024,4,32,Conflict,,,El Nabatieh,LB4,BA
3863,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,41,2024-04-09T00:00:00,2024,4,32,Conflict,,,South,LB6,BA
7508,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,4,2024-04-09T00:00:00,2024,4,32,Conflict,,,Bekaa,LB2,BA
43127,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Bent Jbeil,LB41,4964,2024-04-09T00:00:00,2024,4,32,Conflict,,,El Nabatieh,LB4,BA
43425,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,4,2024-04-09T00:00:00,2024,4,32,Conflict,,,Mount Lebanon,LB3,BA
53844,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,28,2024-04-09T00:00:00,2024,4,32,Conflict,,,South,LB6,BA
30912,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,9725,2024-04-09T00:00:00,2024,4,32,Conflict,,,South,LB6,BA
29720,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,220,2024-04-09T00:00:00,2024,4,32,Conflict,,,El Nabatieh,LB4,BA
64361,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,4,2024-04-09T00:00:00,2024,4,32,Conflict,,,South,LB6,BA
68005,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,1418,2024-04-09T00:00:00,2024,4,32,Conflict,,,El Nabatieh,LB4,BA
69450,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,5300,2024-04-09T00:00:00,2024,4,32,Conflict,,,El Nabatieh,LB4,BA
69056,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,9,2024-04-09T00:00:00,2024,4,32,Conflict,,,El Nabatieh,LB4,BA
63340,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,394,2024-04-09T00:00:00,2024,4,32,Conflict,,,South,LB6,BA
61101,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,95,2024-04-09T00:00:00,2024,4,32,Conflict,,,Mount Lebanon,LB3,BA
56356,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,68,2024-04-09T00:00:00,2024,4,32,Conflict,,,South,LB6,BA
81380,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,10,2024-04-09T00:00:00,2024,4,32,Conflict,,,Baalbek-El Hermel,LB8,BA
78770,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,15,2024-04-09T00:00:00,2024,4,32,Conflict,,,South,LB6,BA
79187,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Marjaayoun,LB43,1809,2024-04-09T00:00:00,2024,4,32,Conflict,,,El Nabatieh,LB4,BA
75731,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,6,2024-04-09T00:00:00,2024,4,32,Conflict,,,Baalbek-El Hermel,LB8,BA
86139,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,152,2024-04-09T00:00:00,2024,4,32,Conflict,,,El Nabatieh,LB4,BA
94356,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,5,2024-04-09T00:00:00,2024,4,32,Conflict,,,South,LB6,BA
102707,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,11,2024-04-09T00:00:00,2024,4,32,Conflict,,,El Nabatieh,LB4,BA
105878,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,30,2024-04-09T00:00:00,2024,4,32,Conflict,,,South,LB6,BA
101032,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,289,2024-04-09T00:00:00,2024,4,32,Conflict,,,South,LB6,BA
101432,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,24,2024-04-09T00:00:00,2024,4,32,Conflict,,,South,LB6,BA
102054,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,65,2024-04-09T00:00:00,2024,4,32,Conflict,,,Baalbek-El Hermel,LB8,BA
108350,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,997,2024-04-09T00:00:00,2024,4,32,Conflict,,,El Nabatieh,LB4,BA
109717,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,84,2024-04-09T00:00:00,2024,4,32,Conflict,,,El Nabatieh,LB4,BA
119267,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,239,2024-04-09T00:00:00,2024,4,32,Conflict,,,El Nabatieh,LB4,BA
116658,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,16333,2024-04-09T00:00:00,2024,4,32,Conflict,,,El Nabatieh,LB4,BA
113563,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,63,2024-04-09T00:00:00,2024,4,32,Conflict,,,El Nabatieh,LB4,BA
114309,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,384,2024-04-09T00:00:00,2024,4,32,Conflict,,,El Nabatieh,LB4,BA
115398,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,240,2024-04-09T00:00:00,2024,4,32,Conflict,,,El Nabatieh,LB4,BA
126314,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,46,2024-04-09T00:00:00,2024,4,32,Conflict,,,South,LB6,BA
124137,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,3683,2024-04-09T00:00:00,2024,4,32,Conflict,,,El Nabatieh,LB4,BA
121398,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,2284,2024-04-09T00:00:00,2024,4,32,Conflict,,,El Nabatieh,LB4,BA
129946,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,6,2024-04-09T00:00:00,2024,4,32,Conflict,,,El Nabatieh,LB4,BA
128277,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,155,2024-04-09T00:00:00,2024,4,32,Conflict,,,Mount Lebanon,LB3,BA
132233,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,60,2024-04-09T00:00:00,2024,4,32,Conflict,,,South,LB6,BA
133718,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,28,2024-04-16T00:00:00,2024,4,33,Conflict,,,South,LB6,BA
126802,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,5,2024-04-16T00:00:00,2024,4,33,Conflict,,,Bekaa,LB2,BA
118243,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,35,2024-04-16T00:00:00,2024,4,33,Conflict,,,Baalbek-El Hermel,LB8,BA
117987,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,254,2024-04-16T00:00:00,2024,4,33,Conflict,,,El Nabatieh,LB4,BA
107727,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,6,2024-04-16T00:00:00,2024,4,33,Conflict,,,Baalbek-El Hermel,LB8,BA
106359,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,11386,2024-04-16T00:00:00,2024,4,33,Conflict,,,El Nabatieh,LB4,BA
106389,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Marjaayoun,LB43,1789,2024-04-16T00:00:00,2024,4,33,Conflict,,,El Nabatieh,LB4,BA
106745,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,10,2024-04-16T00:00:00,2024,4,33,Conflict,,,Mount Lebanon,LB3,BA
103638,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,16334,2024-04-16T00:00:00,2024,4,33,Conflict,,,El Nabatieh,LB4,BA
93172,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,3244,2024-04-16T00:00:00,2024,4,33,Conflict,,,El Nabatieh,LB4,BA
97517,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,6,2024-04-16T00:00:00,2024,4,33,Conflict,,,El Nabatieh,LB4,BA
97447,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,797,2024-04-16T00:00:00,2024,4,33,Conflict,,,El Nabatieh,LB4,BA
89668,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,24,2024-04-16T00:00:00,2024,4,33,Conflict,,,South,LB6,BA
91117,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,399,2024-04-16T00:00:00,2024,4,33,Conflict,,,El Nabatieh,LB4,BA
77853,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,289,2024-04-16T00:00:00,2024,4,33,Conflict,,,South,LB6,BA
74655,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,5,2024-04-16T00:00:00,2024,4,33,Conflict,,,South,LB6,BA
78518,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,4,2024-04-16T00:00:00,2024,4,33,Conflict,,,South,LB6,BA
